frame,point_index,x,y,z
7,3,1.9438540975860812,1.550052745085616,1.604149398001546
7,4,2.120212506041251,1.8293963144652907,1.263142418626143
8,0,2.285082910819332,2.1415548652916074,1.6192210138157295
8,1,2.2882896026806834,2.1349916562044564,0.9094013346289479
8,2,1.9531647335315736,1.5193366865763693,0.9048941369352913
8,3,1.9438540975860812,1.550052745085616,1.604149398001546
8,4,2.120212506041251,1.8293963144652907,1.263142418626143
9,0,2.285082910819332,2.1415548652916074,1.6192210138157295
9,1,2.2882896026806834,2.1349916562044564,0.9094013346289479
9,2,1.9531647335315736,1.5193366865763693,0.9048941369352913
9,3,1.9438540975860812,1.550052745085616,1.604149398001546
9,4,2.120212506041251,1.8293963144652907,1.263142418626143
10,0,2.285082910819332,2.1415548652916074,1.6192210138157295
10,1,2.2882896026806834,2.1349916562044564,0.9094013346289479
10,2,1.9531647335315736,1.5193366865763693,0.9048941369352913
10,3,1.9438540975860812,1.550052745085616,1.604149398001546
10,4,2.120212506041251,1.8293963144652907,1.263142418626143
11,0,2.285082910819332,2.1415548652916074,1.6192210138157295
11,1,2.2882896026806834,2.1349916562044564,0.9094013346289479
11,2,1.9531647335315736,1.5193366865763693,0.9048941369352913
11,3,1.9438540975860812,1.550052745085616,1.604149398001546
11,4,2.120212506041251,1.8293963144652907,1.263142418626143
12,0,2.285082910819332,2.1415548652916074,1.6192210138157295
12,1,2.2882896026806834,2.1349916562044564,0.9094013346289479
12,2,1.9531647335315736,1.5193366865763693,0.9048941369352913
12,3,1.9438540975860812,1.550052745085616,1.604149398001546
12,4,2.120212506041251,1.8293963144652907,1.263142418626143
13,0,2.285082910819332,2.1415548652916074,1.6192210138157295
13,1,2.2882896026806834,2.1349916562044564,0.9094013346289479
13,2,1.9531647335315736,1.5193366865763693,0.9048941369352913
13,3,1.9438540975860812,1.550052745085616,1.604149398001546
13,4,2.120212506041251,1.8293963144652907,1.263142418626143
14,0,2.285082910819332,2.1415548652916074,1.6192210138157295
14,1,2.2882896026806834,2.1349916562044564,0.9094013346289479
14,2,1.9531647335315736,1.5193366865763693,0.9048941369352913
14,3,1.9438540975860812,1.550052745085616,1.604149398001546
14,4,2.120212506041251,1.8293963144652907,1.263142418626143
15,0,2.285082910819332,2.1415548652916074,1.6192210138157295
15,1,2.2882896026806834,2.1349916562044564,0.9094013346289479
15,2,1.9531647335315736,1.5193366865763693,0.9048941369352913
15,3,1.9438540975860812,1.550052745085616,1.604149398001546
15,4,2.120212506041251,1.8293963144652907,1.263142418626143
16,0,2.285082910819332,2.1415548652916074,1.6192210138157295
16,1,2.2882896026806834,2.1349916562044564,0.9094013346289479
16,2,1.9531647335315736,1.5193366865763693,0.9048941369352913
16,3,1.9438540975860812,1.550052745085616,1.604149398001546
16,4,2.120212506041251,1.8293963144652907,1.263142418626143
17,0,2.285082910819332,2.1415548652916074,1.6192210138157295
17,1,2.2882896026806834,2.1349916562044564,0.9094013346289479
17,2,1.9531647335315736,1.5193366865763693,0.9048941369352913
17,3,1.9438540975860812,1.550052745085616,1.604149398001546
17,4,2.120212506041251,1.8293963144652907,1.263142418626143
18,0,2.285082910819332,2.1415548652916074,1.6192210138157295
18,1,2.2882896026806834,2.1349916562044564,0.9094013346289479
18,2,1.9531647335315736,1.5193366865763693,0.9048941369352913
18,3,1.9438540975860812,1.550052745085616,1.604149398001546
18,4,2.120212506041251,1.8293963144652907,1.263142418626143
19,0,2.246403913319792,2.1949510331711597,1.5964280803068072
19,1,2.246666755913269,2.1941276498086872,0.9030370633213873
19,2,1.939360883701112,1.570947380668452,0.9012989220890993
19,3,1.9179080731284794,1.611533477768174,1.5781195308327645
19,4,2.09145918482643,1.8827407019832605,1.2470090029627319
20,0,2.246403913319792,2.1949510331711597,1.5964280803068072
20,1,2.246666755913269,2.1941276498086872,0.9030370633213873
20,2,1.939360883701112,1.570947380668452,0.9012989220890993
20,3,1.9179080731284794,1.611533477768174,1.5781195308327645
20,4,2.09145918482643,1.8827407019832605,1.2470090029627319
21,0,2.246403913319792,2.1949510331711597,1.5964280803068072
21,1,2.246666755913269,2.1941276498086872,0.9030370633213873
21,2,1.939360883701112,1.570947380668452,0.9012989220890993
21,3,1.9179080731284794,1.611533477768174,1.5781195308327645
21,4,2.09145918482643,1.8827407019832605,1.2470090029627319
22,0,2.246403913319792,2.1949510331711597,1.5964280803068072
22,1,2.246666755913269,2.1941276498086872,0.9030370633213873
22,2,1.939360883701112,1.570947380668452,0.9012989220890993
22,3,1.9179080731284794,1.611533477768174,1.5781195308327645
22,4,2.09145918482643,1.8827407019832605,1.2470090029627319
23,0,2.246403913319792,2.1949510331711597,1.5964280803068072
23,1,2.246666755913269,2.1941276498086872,0.9030370633213873
23,2,1.939360883701112,1.570947380668452,0.9012989220890993
23,3,1.9179080731284794,1.611533477768174,1.5781195308327645
23,4,2.09145918482643,1.8827407019832605,1.2470090029627319
24,0,2.246403913319792,2.1949510331711597,1.5964280803068072
24,1,2.246666755913269,2.1941276498086872,0.9030370633213873
24,2,1.939360883701112,1.570947380668452,0.9012989220890993
24,3,1.9179080731284794,1.611533477768174,1.5781195308327645
24,4,2.09145918482643,1.8827407019832605,1.2470090029627319
25,0,2.246403913319792,2.1949510331711597,1.5964280803068072
25,1,2.246666755913269,2.1941276498086872,0.9030370633213873
25,2,1.939360883701112,1.570947380668452,0.9012989220890993
25,3,1.9179080731284794,1.611533477768174,1.5781195308327645
25,4,2.09145918482643,1.8827407019832605,1.2470090029627319
26,0,2.246403913319792,2.1949510331711597,1.5964280803068072
26,1,2.246666755913269,2.1941276498086872,0.9030370633213873
26,2,1.939360883701112,1.570947380668452,0.9012989220890993
26,3,1.9179080731284794,1.611533477768174,1.5781195308327645
26,4,2.09145918482643,1.8827407019832605,1.2470090029627319
27,0,2.246403913319792,2.1949510331711597,1.5964280803068072
27,1,2.246666755913269,2.1941276498086872,0.9030370633213873
27,2,1.939360883701112,1.570947380668452,0.9012989220890993
27,3,1.9179080731284794,1.611533477768174,1.5781195308327645
27,4,2.09145918482643,1.8827407019832605,1.2470090029627319
28,0,2.246403913319792,2.1949510331711597,1.5964280803068072
28,1,2.246666755913269,2.1941276498086872,0.9030370633213873
28,2,1.939360883701112,1.570947380668452,0.9012989220890993
28,3,1.9179080731284794,1.611533477768174,1.5781195308327645
28,4,2.09145918482643,1.8827407019832605,1.2470090029627319
29,0,2.246403913319792,2.1949510331711597,1.5964280803068072
29,1,2.246666755913269,2.1941276498086872,0.9030370633213873
29,2,1.939360883701112,1.570947380668452,0.9012989220890993
29,3,1.9179080731284794,1.611533477768174,1.5781195308327645
29,4,2.09145918482643,1.8827407019832605,1.2470090029627319
30,0,2.246403913319792,2.1949510331711597,1.5964280803068072
30,1,2.246666755913269,2.1941276498086872,0.9030370633213873
30,2,1.939360883701112,1.570947380668452,0.9012989220890993
30,3,1.9179080731284794,1.611533477768174,1.5781195308327645
30,4,2.09145918482643,1.8827407019832605,1.2470090029627319
31,0,2.246403913319792,2.1949510331711597,1.5964280803068072
31,1,2.246666755913269,2.1941276498086872,0.9030370633213873
31,2,1.939360883701112,1.570947380668452,0.9012989220890993
31,3,1.9179080731284794,1.611533477768174,1.5781195308327645
31,4,2.09145918482643,1.8827407019832605,1.2470090029627319
32,0,2.246403913319792,2.1949510331711597,1.5964280803068072
32,1,2.246666755913269,2.1941276498086872,0.9030370633213873
32,2,1.939360883701112,1.570947380668452,0.9012989220890993
32,3,1.9179080731284794,1.611533477768174,1.5781195308327645
32,4,2.09145918482643,1.8827407019832605,1.2470090029627319
33,0,2.246403913319792,2.1949510331711597,1.5964280803068072
33,1,2.246666755913269,2.1941276498086872,0.9030370633213873
33,2,1.939360883701112,1.570947380668452,0.9012989220890993
33,3,1.9179080731284794,1.611533477768174,1.5781195308327645
33,4,2.09145918482643,1.8827407019832605,1.2470090029627319
34,0,2.246403913319792,2.1949510331711597,1.5964280803068072
34,1,2.246666755913269,2.1941276498086872,0.9030370633213873
34,2,1.939360883701112,1.570947380668452,0.9012989220890993
34,3,1.9179080731284794,1.611533477768174,1.5781195308327645
34,4,2.09145918482643,1.8827407019832605,1.2470090029627319
35,0,2.246403913319792,2.1949510331711597,1.5964280803068072
35,1,2.246666755913269,2.1941276498086872,0.9030370633213873
35,2,1.939360883701112,1.570947380668452,0.9012989220890993
35,3,1.9179080731284794,1.611533477768174,1.5781195308327645
35,4,2.09145918482643,1.8827407019832605,1.2470090029627319
36,0,2.246403913319792,2.1949510331711597,1.5964280803068072
36,1,2.246666755913269,2.1941276498086872,0.9030370633213873
36,2,1.939360883701112,1.570947380668452,0.9012989220890993
36,3,1.9179080731284794,1.611533477768174,1.5781195308327645
36,4,2.09145918482643,1.8827407019832605,1.2470090029627319
37,0,2.246403913319792,2.1949510331711597,1.5964280803068072
37,1,2.246666755913269,2.1941276498086872,0.9030370633213873
37,2,1.939360883701112,1.570947380668452,0.9012989220890993
37,3,1.9179080731284794,1.611533477768174,1.5781195308327645
37,4,2.09145918482643,1.8827407019832605,1.2470090029627319
38,0,2.2845621970894516,2.148838295773162,1.6162985432218187
38,1,2.2390326699881458,2.2033778965748416,0.9079438886032432
38,2,1.9086881612150512,1.6296035938924935,0.9105750246553057
38,3,1.9561687316416212,1.5305967189336922,1.614544052407378
38,4,2.097941840040162,1.8738515459993492,1.2560835989371846
39,0,2.2845621970894516,2.148838295773162,1.6162985432218187
39,1,2.2390326699881458,2.2033778965748416,0.9079438886032432
39,2,1.9086881612150512,1.6296035938924935,0.9105750246553057
39,3,1.9561687316416212,1.5305967189336922,1.614544052407378
39,4,2.097941840040162,1.8738515459993492,1.2560835989371846
40,0,2.2845621970894516,2.148838295773162,1.6162985432218187
40,1,2.2390326699881458,2.2033778965748416,0.9079438886032432
40,2,1.9086881612150512,1.6296035938924935,0.9105750246553057
40,3,1.9561687316416212,1.5305967189336922,1.614544052407378
40,4,2.097941840040162,1.8738515459993492,1.2560835989371846
41,0,2.2845621970894516,2.148838295773162,1.6162985432218187
41,1,2.2390326699881458,2.2033778965748416,0.9079438886032432
41,2,1.9086881612150512,1.6296035938924935,0.9105750246553057
41,3,1.9561687316416212,1.5305967189336922,1.614544052407378
41,4,2.097941840040162,1.8738515459993492,1.2560835989371846
42,0,2.2845621970894516,2.148838295773162,1.6162985432218187
42,1,2.2390326699881458,2.2033778965748416,0.9079438886032432
42,2,1.9086881612150512,1.6296035938924935,0.9105750246553057
42,3,1.9561687316416212,1.5305967189336922,1.614544052407378
42,4,2.097941840040162,1.8738515459993492,1.2560835989371846
43,0,2.2845621970894516,2.148838295773162,1.6162985432218187
43,1,2.2390326699881458,2.2033778965748416,0.9079438886032432
43,2,1.9086881612150512,1.6296035938924935,0.9105750246553057
43,3,1.9561687316416212,1.5305967189336922,1.614544052407378
43,4,2.097941840040162,1.8738515459993492,1.2560835989371846
44,0,2.2845621970894516,2.148838295773162,1.6162985432218187
44,1,2.2390326699881458,2.2033778965748416,0.9079438886032432
44,2,1.9086881612150512,1.6296035938924935,0.9105750246553057
44,3,1.9561687316416212,1.5305967189336922,1.614544052407378
44,4,2.097941840040162,1.8738515459993492,1.2560835989371846
45,0,2.2845621970894516,2.148838295773162,1.6162985432218187
45,1,2.2390326699881458,2.2033778965748416,0.9079438886032432
45,2,1.9086881612150512,1.6296035938924935,0.9105750246553057
45,3,1.9561687316416212,1.5305967189336922,1.614544052407378
45,4,2.097941840040162,1.8738515459993492,1.2560835989371846
46,0,2.2845621970894516,2.148838295773162,1.6162985432218187
46,1,2.2390326699881458,2.2033778965748416,0.9079438886032432
46,2,1.9086881612150512,1.6296035938924935,0.9105750246553057
46,3,1.9561687316416212,1.5305967189336922,1.614544052407378
46,4,2.097941840040162,1.8738515459993492,1.2560835989371846
47,0,2.2845621970894516,2.148838295773162,1.6162985432218187
47,1,2.2390326699881458,2.2033778965748416,0.9079438886032432
47,2,1.9086881612150512,1.6296035938924935,0.9105750246553057
47,3,1.9561687316416212,1.5305967189336922,1.614544052407378
47,4,2.097941840040162,1.8738515459993492,1.2560835989371846
48,0,2.2845621970894516,2.148838295773162,1.6162985432218187
48,1,2.2390326699881458,2.2033778965748416,0.9079438886032432
48,2,1.9086881612150512,1.6296035938924935,0.9105750246553057
48,3,1.9561687316416212,1.5305967189336922,1.614544052407378
48,4,2.097941840040162,1.8738515459993492,1.2560835989371846
49,0,2.2845621970894516,2.148838295773162,1.6162985432218187
49,1,2.2390326699881458,2.2033778965748416,0.9079438886032432
49,2,1.9086881612150512,1.6296035938924935,0.9105750246553057
49,3,1.9561687316416212,1.5305967189336922,1.614544052407378
49,4,2.097941840040162,1.8738515459993492,1.2560835989371846
50,0,2.2845621970894516,2.148838295773162,1.6162985432218187
50,1,2.2390326699881458,2.2033778965748416,0.9079438886032432
50,2,1.9086881612150512,1.6296035938924935,0.9105750246553057
50,3,1.9561687316416212,1.5305967189336922,1.614544052407378
50,4,2.097941840040162,1.8738515459993492,1.2560835989371846
51,0,2.2845621970894516,2.148838295773162,1.6162985432218187
51,1,2.2390326699881458,2.2033778965748416,0.9079438886032432
51,2,1.9086881612150512,1.6296035938924935,0.9105750246553057
51,3,1.9561687316416212,1.5305967189336922,1.614544052407378
51,4,2.097941840040162,1.8738515459993492,1.2560835989371846
52,0,2.2845621970894516,2.148838295773162,1.6162985432218187
52,1,2.2390326699881458,2.2033778965748416,0.9079438886032432
52,2,1.9086881612150512,1.6296035938924935,0.9105750246553057
52,3,1.9561687316416212,1.5305967189336922,1.614544052407378
52,4,2.097941840040162,1.8738515459993492,1.2560835989371846
53,0,2.2845621970894516,2.148838295773162,1.6162985432218187
53,1,2.2390326699881458,2.2033778965748416,0.9079438886032432
53,2,1.9086881612150512,1.6296035938924935,0.9105750246553057
53,3,1.9561687316416212,1.5305967189336922,1.614544052407378
53,4,2.097941840040162,1.8738515459993492,1.2560835989371846
54,0,2.2679960520338627,2.167470425920155,1.6089123564943912
54,1,2.295764459445855,2.1462815284396655,0.9017313161805953
54,2,1.9504473889994576,1.5508660189119468,0.9076804086964054
54,3,1.9127626160184379,1.6016243241049577,1.5939711228936702
54,4,2.110180386308194,1.8552986503454891,1.2566777799648214
55,0,2.2679960520338627,2.167470425920155,1.6089123564943912
55,1,2.295764459445855,2.1462815284396655,0.9017313161805953
55,2,1.9504473889994576,1.5508660189119468,0.9076804086964054
55,3,1.9127626160184379,1.6016243241049577,1.5939711228936702
55,4,2.110180386308194,1.8552986503454891,1.2566777799648214
56,0,2.2679960520338627,2.167470425920155,1.6089123564943912
56,1,2.295764459445855,2.1462815284396655,0.9017313161805953
56,2,1.9504473889994576,1.5508660189119468,0.9076804086964054
56,3,1.9127626160184379,1.6016243241049577,1.5939711228936702
56,4,2.110180386308194,1.8552986503454891,1.2566777799648214
57,0,2.2679960520338627,2.167470425920155,1.6089123564943912
57,1,2.295764459445855,2.1462815284396655,0.9017313161805953
57,2,1.9504473889994576,1.5508660189119468,0.9076804086964054
57,3,1.9127626160184379,1.6016243241049577,1.5939711228936702
57,4,2.110180386308194,1.8552986503454891,1.2566777799648214
58,0,2.2679960520338627,2.167470425920155,1.6089123564943912
58,1,2.295764459445855,2.1462815284396655,0.9017313161805953
58,2,1.9504473889994576,1.5508660189119468,0.9076804086964054
58,3,1.9127626160184379,1.6016243241049577,1.5939711228936702
58,4,2.110180386308194,1.8552986503454891,1.2566777799648214
59,0,2.2679960520338627,2.167470425920155,1.6089123564943912
59,1,2.295764459445855,2.1462815284396655,0.9017313161805953
59,2,1.9504473889994576,1.5508660189119468,0.9076804086964054
59,3,1.9127626160184379,1.6016243241049577,1.5939711228936702
59,4,2.110180386308194,1.8552986503454891,1.2566777799648214
60,0,2.2679960520338627,2.167470425920155,1.6089123564943912
60,1,2.295764459445855,2.1462815284396655,0.9017313161805953
60,2,1.9504473889994576,1.5508660189119468,0.9076804086964054
60,3,1.9127626160184379,1.6016243241049577,1.5939711228936702
60,4,2.110180386308194,1.8552986503454891,1.2566777799648214
61,0,2.2679960520338627,2.167470425920155,1.6089123564943912
61,1,2.295764459445855,2.1462815284396655,0.9017313161805953
61,2,1.9504473889994576,1.5508660189119468,0.9076804086964054
61,3,1.9127626160184379,1.6016243241049577,1.5939711228936702
61,4,2.110180386308194,1.8552986503454891,1.2566777799648214
62,0,2.2679960520338627,2.167470425920155,1.6089123564943912
62,1,2.295764459445855,2.1462815284396655,0.9017313161805953
62,2,1.9504473889994576,1.5508660189119468,0.9076804086964054
62,3,1.9127626160184379,1.6016243241049577,1.5939711228936702
62,4,2.110180386308194,1.8552986503454891,1.2566777799648214
63,0,2.2679960520338627,2.167470425920155,1.6089123564943912
63,1,2.295764459445855,2.1462815284396655,0.9017313161805953
63,2,1.9504473889994576,1.5508660189119468,0.9076804086964054
63,3,1.9127626160184379,1.6016243241049577,1.5939711228936702
63,4,2.110180386308194,1.8552986503454891,1.2566777799648214
64,0,2.2679960520338627,2.167470425920155,1.6089123564943912
64,1,2.295764459445855,2.1462815284396655,0.9017313161805953
64,2,1.9504473889994576,1.5508660189119468,0.9076804086964054
64,3,1.9127626160184379,1.6016243241049577,1.5939711228936702
64,4,2.110180386308194,1.8552986503454891,1.2566777799648214
65,0,2.2679960520338627,2.167470425920155,1.6089123564943912
65,1,2.295764459445855,2.1462815284396655,0.9017313161805953
65,2,1.9504473889994576,1.5508660189119468,0.9076804086964054
65,3,1.9127626160184379,1.6016243241049577,1.5939711228936702
65,4,2.110180386308194,1.8552986503454891,1.2566777799648214
66,0,2.2679960520338627,2.167470425920155,1.6089123564943912
66,1,2.295764459445855,2.1462815284396655,0.9017313161805953
66,2,1.9504473889994576,1.5508660189119468,0.9076804086964054
66,3,1.9127626160184379,1.6016243241049577,1.5939711228936702
66,4,2.110180386308194,1.8552986503454891,1.2566777799648214
67,0,2.2679960520338627,2.167470425920155,1.6089123564943912
67,1,2.295764459445855,2.1462815284396655,0.9017313161805953
67,2,1.9504473889994576,1.5508660189119468,0.9076804086964054
67,3,1.9127626160184379,1.6016243241049577,1.5939711228936702
67,4,2.110180386308194,1.8552986503454891,1.2566777799648214
68,0,2.2679960520338627,2.167470425920155,1.6089123564943912
68,1,2.295764459445855,2.1462815284396655,0.9017313161805953
68,2,1.9504473889994576,1.5508660189119468,0.9076804086964054
68,3,1.9127626160184379,1.6016243241049577,1.5939711228936702
68,4,2.110180386308194,1.8552986503454891,1.2566777799648214
69,0,2.2679960520338627,2.167470425920155,1.6089123564943912
69,1,2.295764459445855,2.1462815284396655,0.9017313161805953
69,2,1.9504473889994576,1.5508660189119468,0.9076804086964054
69,3,1.9127626160184379,1.6016243241049577,1.5939711228936702
69,4,2.110180386308194,1.8552986503454891,1.2566777799648214
70,0,2.278752535805694,2.1590539272529012,1.6105454277118012
70,1,2.2682737228220144,2.171981404396804,0.903085235856837
70,2,1.9531810335404312,1.5278654079775922,0.9017786142799324
70,3,2.0146230179562936,1.4337781906469,1.634265704397993
70,4,2.1242016545817153,1.836635944884267,1.2576646078961713
71,0,2.278752535805694,2.1590539272529012,1.6105454277118012
71,1,2.2682737228220144,2.171981404396804,0.903085235856837
71,2,1.9531810335404312,1.5278654079775922,0.9017786142799324
71,3,2.0146230179562936,1.4337781906469,1.634265704397993
71,4,2.1242016545817153,1.836635944884267,1.2576646078961713
72,0,2.278752535805694,2.1590539272529012,1.6105454277118012
72,1,2.2682737228220144,2.171981404396804,0.903085235856837
72,2,1.9531810335404312,1.5278654079775922,0.9017786142799324
72,3,2.0146230179562936,1.4337781906469,1.634265704397993
72,4,2.1242016545817153,1.836635944884267,1.2576646078961713
73,0,2.278752535805694,2.1590539272529012,1.6105454277118012
73,1,2.2682737228220144,2.171981404396804,0.903085235856837
73,2,1.9531810335404312,1.5278654079775922,0.9017786142799324
73,3,2.0146230179562936,1.4337781906469,1.634265704397993
73,4,2.1242016545817153,1.836635944884267,1.2576646078961713
74,0,2.278752535805694,2.1590539272529012,1.6105454277118012
74,1,2.2682737228220144,2.171981404396804,0.903085235856837
74,2,1.9531810335404312,1.5278654079775922,0.9017786142799324
74,3,2.0146230179562936,1.4337781906469,1.634265704397993
74,4,2.1242016545817153,1.836635944884267,1.2576646078961713
75,0,2.278752535805694,2.1590539272529012,1.6105454277118012
75,1,2.2682737228220144,2.171981404396804,0.903085235856837
75,2,1.9531810335404312,1.5278654079775922,0.9017786142799324
75,3,2.0146230179562936,1.4337781906469,1.634265704397993
75,4,2.1242016545817153,1.836635944884267,1.2576646078961713
76,0,2.278752535805694,2.1590539272529012,1.6105454277118012
76,1,2.2682737228220144,2.171981404396804,0.903085235856837
76,2,1.9531810335404312,1.5278654079775922,0.9017786142799324
76,3,2.0146230179562936,1.4337781906469,1.634265704397993
76,4,2.1242016545817153,1.836635944884267,1.2576646078961713
77,0,2.278752535805694,2.1590539272529012,1.6105454277118012
77,1,2.2682737228220144,2.171981404396804,0.903085235856837
77,2,1.9531810335404312,1.5278654079775922,0.9017786142799324
77,3,2.0146230179562936,1.4337781906469,1.634265704397993
77,4,2.1242016545817153,1.836635944884267,1.2576646078961713
78,0,2.278752535805694,2.1590539272529012,1.6105454277118012
78,1,2.2682737228220144,2.171981404396804,0.903085235856837
78,2,1.9531810335404312,1.5278654079775922,0.9017786142799324
78,3,2.0146230179562936,1.4337781906469,1.634265704397993
78,4,2.1242016545817153,1.836635944884267,1.2576646078961713
79,0,2.278752535805694,2.1590539272529012,1.6105454277118012
79,1,2.2682737228220144,2.171981404396804,0.903085235856837
79,2,1.9531810335404312,1.5278654079775922,0.9017786142799324
79,3,2.0146230179562936,1.4337781906469,1.634265704397993
79,4,2.1242016545817153,1.836635944884267,1.2576646078961713
80,0,2.278752535805694,2.1590539272529012,1.6105454277118012
80,1,2.2682737228220144,2.171981404396804,0.903085235856837
80,2,1.9531810335404312,1.5278654079775922,0.9017786142799324
80,3,2.0146230179562936,1.4337781906469,1.634265704397993
80,4,2.1242016545817153,1.836635944884267,1.2576646078961713
81,0,2.278752535805694,2.1590539272529012,1.6105454277118012
81,1,2.2682737228220144,2.171981404396804,0.903085235856837
81,2,1.9531810335404312,1.5278654079775922,0.9017786142799324
81,3,2.0146230179562936,1.4337781906469,1.634265704397993
81,4,2.1242016545817153,1.836635944884267,1.2576646078961713
82,0,2.278752535805694,2.1590539272529012,1.6105454277118012
82,1,2.2682737228220144,2.171981404396804,0.903085235856837
82,2,1.9531810335404312,1.5278654079775922,0.9017786142799324
82,3,2.0146230179562936,1.4337781906469,1.634265704397993
82,4,2.1242016545817153,1.836635944884267,1.2576646078961713
83,0,2.278752535805694,2.1590539272529012,1.6105454277118012
83,1,2.2682737228220144,2.171981404396804,0.903085235856837
83,2,1.9531810335404312,1.5278654079775922,0.9017786142799324
83,3,2.0146230179562936,1.4337781906469,1.634265704397993
83,4,2.1242016545817153,1.836635944884267,1.2576646078961713
84,0,2.278752535805694,2.1590539272529012,1.6105454277118012
84,1,2.2682737228220144,2.171981404396804,0.903085235856837
84,2,1.9531810335404312,1.5278654079775922,0.9017786142799324
84,3,2.0146230179562936,1.4337781906469,1.634265704397993
84,4,2.1242016545817153,1.836635944884267,1.2576646078961713
85,0,2.278752535805694,2.1590539272529012,1.6105454277118012
85,1,2.2682737228220144,2.171981404396804,0.903085235856837
85,2,1.9531810335404312,1.5278654079775922,0.9017786142799324
85,3,2.0146230179562936,1.4337781906469,1.634265704397993
85,4,2.1242016545817153,1.836635944884267,1.2576646078961713
86,0,2.278752535805694,2.1590539272529012,1.6105454277118012
86,1,2.2682737228220144,2.171981404396804,0.903085235856837
86,2,1.9531810335404312,1.5278654079775922,0.9017786142799324
86,3,2.0146230179562936,1.4337781906469,1.634265704397993
86,4,2.1242016545817153,1.836635944884267,1.2576646078961713
87,0,2.278752535805694,2.1590539272529012,1.6105454277118012
87,1,2.2682737228220144,2.171981404396804,0.903085235856837
87,2,1.9531810335404312,1.5278654079775922,0.9017786142799324
87,3,2.0146230179562936,1.4337781906469,1.634265704397993
87,4,2.1242016545817153,1.836635944884267,1.2576646078961713
88,0,2.278752535805694,2.1590539272529012,1.6105454277118012
88,1,2.2682737228220144,2.171981404396804,0.903085235856837
88,2,1.9531810335404312,1.5278654079775922,0.9017786142799324
88,3,2.0146230179562936,1.4337781906469,1.634265704397993
88,4,2.1242016545817153,1.836635944884267,1.2576646078961713
89,0,2.291980342967577,2.1580219557578157,1.6134612301285445
89,1,2.2741279061892605,2.165215738870852,0.8989186359430962
89,2,1.9463216315730705,1.5403612467400107,0.9034215714286149
89,3,1.837286117822801,1.7139140837340958,1.5700895918053699
89,4,2.136648190565884,1.8255810388976519,1.2507269787785666
90,0,2.291980342967577,2.1580219557578157,1.6134612301285445
90,1,2.2741279061892605,2.165215738870852,0.8989186359430962
90,2,1.9463216315730705,1.5403612467400107,0.9034215714286149
90,3,1.837286117822801,1.7139140837340958,1.5700895918053699
90,4,2.136648190565884,1.8255810388976519,1.2507269787785666
91,0,2.291980342967577,2.1580219557578157,1.6134612301285445
91,1,2.2741279061892605,2.165215738870852,0.8989186359430962
91,2,1.9463216315730705,1.5403612467400107,0.9034215714286149
91,3,1.837286117822801,1.7139140837340958,1.5700895918053699
91,4,2.136648190565884,1.8255810388976519,1.2507269787785666
92,0,2.291980342967577,2.1580219557578157,1.6134612301285445
92,1,2.2741279061892605,2.165215738870852,0.8989186359430962
92,2,1.9463216315730705,1.5403612467400107,0.9034215714286149
92,3,1.837286117822801,1.7139140837340958,1.5700895918053699
