x,y,z,yaw
0.2631603479385376,0.012383258901536465,0.7001202702522278,0
0.2651512920856476,0.014063596725463867,0.7079692482948303,0
0.264680415391922,0.017418568953871727,0.714610755443573,0
0.2530546188354492,0.020439760759472847,0.7190398573875427,0
0.2405141144990921,0.02643999643623829,0.7176278233528137,0
0.2342657595872879,0.03843095898628235,0.7075179815292358,0
0.1543760597705841,0.011371584609150887,0.7246980667114258,0
0.12366031110286713,0.010963045991957188,0.718766987323761,0
0.09219622611999512,0.007774845231324434,0.7128089666366577,0
0.06661299616098404,0.0025241700932383537,0.7042846083641052,0
0.05001908168196678,-0.006903584115207195,0.693047285079956,0
0.04322829470038414,-0.02094821073114872,0.680559515953064,0
0.009377417154610157,0.0020955740474164486,0.6890469193458557,0
-0.004939530044794083,-0.0015952346147969365,0.683760941028595,0
-0.018451834097504616,-0.012697299011051655,0.6774165034294128,0
-0.013218620792031288,-0.025928687304258347,0.6745429635047913,0
-0.004210499580949545,-0.03651553392410278,0.6686978340148926,0
0.017823658883571625,-0.05148250609636307,0.6747028231620789,0
0.030554646626114845,-0.06097590923309326,0.6709146499633789,0
0.04536431282758713,-0.06660083681344986,0.6714194416999817,0
0.07722242921590805,-0.07956817001104355,0.6745859980583191,0
0.11919078975915909,-0.09172528237104416,0.680609405040741,0
0.15590974688529968,-0.10990917682647705,0.6833710074424744,0
0.20506149530410767,-0.12182842195034027,0.6905859112739563,0
0.2541418671607971,-0.13683684170246124,0.6965487003326416,0
0.3101831376552582,-0.15216293931007385,0.7035649418830872,0
0.37064051628112793,-0.16838955879211426,0.712399423122406,0
0.4165734052658081,-0.17683961987495422,0.7235561609268188,0
0.47296833992004395,-0.18772798776626587,0.7359201908111572,0
0.5349090695381165,-0.20094379782676697,0.7478333711624146,0
0.5921309590339661,-0.20700965821743011,0.7615659236907959,0
0.6460161209106445,-0.211387038230896,0.772885799407959,0
0.6990110278129578,-0.2141406536102295,0.7843297719955444,0
0.7519119381904602,-0.21197697520256042,0.7958260178565979,0
0.8035017251968384,-0.21123434603214264,0.8056875467300415,0
0.8494746088981628,-0.20437860488891602,0.8125888705253601,0
0.8930659890174866,-0.19373035430908203,0.8221940994262695,0
0.9338966012001038,-0.18110164999961853,0.8285093903541565,0
0.9704725742340088,-0.1610158085823059,0.83424311876297,0
1.0074049234390259,-0.1454695165157318,0.8385068774223328,0
1.0374191999435425,-0.12375392764806747,0.8413348197937012,0
1.0685571432113647,-0.10085265338420868,0.8413390517234802,0
1.0904656648635864,-0.08242614567279816,0.837874710559845,0
1.1195770502090454,-0.03506669029593468,0.8337340950965881,0
1.1322048902511597,0.011210363358259201,0.8213993310928345,0
1.1585708856582642,0.02561401017010212,0.8256888389587402,0
1.1734451055526733,0.05434463173151016,0.8206577301025391,0
1.1829887628555298,0.08716601878404617,0.8115761280059814,0
1.1969679594039917,0.12009315937757492,0.8002349734306335,0
1.1966814994812012,0.15397809445858002,0.7898553609848022,0
1.1960253715515137,0.18749578297138214,0.7731485366821289,0
1.1699174642562866,0.23453564941883087,0.7521454095840454,0
1.1564112901687622,0.2701297402381897,0.7349908947944641,0
1.145002007484436,0.3009471893310547,0.7143625617027283,0
1.1287356615066528,0.3325570821762085,0.6939579844474792,0
1.1029329299926758,0.361964613199234,0.6723888516426086,0
1.0795596837997437,0.38752129673957825,0.6519806981086731,0
1.05400550365448,0.41399505734443665,0.6298519968986511,0
1.0269101858139038,0.44155797362327576,0.6079731583595276,0
0.992201030254364,0.4617411196231842,0.5877280831336975,0
0.9566924571990967,0.48205646872520447,0.5654439926147461,0
0.9145379066467285,0.49863678216934204,0.5460336208343506,0
0.8691376447677612,0.5217106342315674,0.524247407913208,0
0.8151147961616516,0.5334412455558777,0.5046215057373047,0
0.7684035897254944,0.5437564849853516,0.4899781048297882,0
0.7245596051216125,0.5516737699508667,0.4780866801738739,0
0.6709989905357361,0.5527928471565247,0.4668252170085907,0
0.6197295188903809,0.5571176409721375,0.4574563503265381,0
0.563092827796936,0.5568856596946716,0.4495801627635956,0
0.503505289554596,0.5578298568725586,0.44247713685035706,0
0.4459759593009949,0.5559132099151611,0.4413471817970276,0
0.3862655460834503,0.5536147952079773,0.44035035371780396,0
0.32596805691719055,0.5469110012054443,0.44241735339164734,0
0.2634296119213104,0.5408373475074768,0.4467296004295349,0
0.2076505720615387,0.5417449474334717,0.4485606849193573,0
0.13859379291534424,0.5295043587684631,0.4594686031341553,0
0.08153791725635529,0.5219204425811768,0.46724948287010193,0
0.02167992852628231,0.5054313540458679,0.477979838848114,0
-0.033409737050533295,0.48887908458709717,0.4879152178764343,0
-0.09879843890666962,0.4759998321533203,0.5053880214691162,0
-0.15674623847007751,0.46041494607925415,0.5246171951293945,0
-0.21898029744625092,0.44114336371421814,0.5459844470024109,0
-0.27196383476257324,0.42314207553863525,0.5653464794158936,0
-0.3190147578716278,0.4094390869140625,0.5844604969024658,0
-0.36309880018234253,0.38434872031211853,0.6014799475669861,0
-0.40738171339035034,0.36384379863739014,0.6236215233802795,0
-0.46219268441200256,0.3480952978134155,0.6467067003250122,0
-0.49936506152153015,0.3334169089794159,0.6659819483757019,0
-0.5288593173027039,0.3178667724132538,0.6832965016365051,0
